instance,distance,fill_rate,calculation_time
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,246.73390245437622
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,229.96239566802979
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,291.4950075149536
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,263.32314825057983
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,428.15724992752075
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,397.50970220565796
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,469.565318107605
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,347.6202435493469
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,372.098042011261
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,423.9476737976074
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,525.9071898460388
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,401.3093478679657
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,583.3479745388031
3l_cvrp20.txt,1225.6024259838664,22,0.4407969696969697,585.2524454593658
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,661.1486487388611
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,565.9182982444763
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,483.67995595932007
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,569.8700394630432
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,759.7035324573517
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,700.0320670604706
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,868.2106213569641
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,935.4805178642273
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,588.712340593338
3l_cvrp21.txt,2188.547116611415,21,0.43568253968253967,547.9678113460541
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,385.4175262451172
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,607.5114846229553
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,400.7570242881775
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,555.5879533290863
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,647.8115878105164
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,535.0303976535797
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,558.3193135261536
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,355.2009699344635
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,599.6416523456573
3l_cvrp22.txt,2301.6161589292874,23,0.4282202898550725,474.4808270931244
3l_cvrp23.txt,2052.066042580153,22,0.42826868686868685,793.712598323822
3l_cvrp23.txt,2440.998248360316,22,0.42826868686868685,753.3231959342957
3l_cvrp23.txt,2440.998248360316,22,0.42826868686868685,828.0689029693604
3l_cvrp23.txt,2440.998248360316,22,0.42826868686868685,702.9592111110687
3l_cvrp23.txt,2075.449255417788,22,0.42826868686868685,786.1689746379852
3l_cvrp23.txt,2440.998248360316,22,0.42826868686868685,734.1136317253113
3l_cvrp23.txt,2440.998248360316,22,0.42826868686868685,746.9320423603058
3l_cvrp23.txt,2131.1818338799103,22,0.42826868686868685,674.4368331432343
3l_cvrp23.txt,2440.998248360316,22,0.42826868686868685,721.6016483306885
3l_cvrp23.txt,1994.2677441770147,22,0.42826868686868685,679.6955473423004
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,582.4070820808411
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,589.1343007087708
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,417.1622323989868
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,632.7966513633728
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,483.491721868515
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,451.14442801475525
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,591.8635771274567
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,544.8108835220337
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,600.9338943958282
